,economy,GDP per capita (current US$),"Government expenditure on education, total (% of government expenditure)",Current health expenditure (% of GDP),Gini index,"Life expectancy at birth, total (years)",year,region,ncomelvl,incomelvl
3071,SEN,1275.88357492357,2.51060009002686,4.02764368,,64.221,2010,SSF,,LMC
3072,SEN,1374.67591873844,21.0869693756104,4.21416712,40.3,64.799,2011,SSF,,LMC
3073,SEN,1326.83798848379,20.7952499389648,4.26688004,,65.229,2012,SSF,,LMC
3074,SEN,1379.83196553924,25.7423496246338,4.38573599,,65.638,2013,SSF,,LMC
3075,SEN,1398.89137601382,24.8013095855713,4.38962269,,66.001,2014,SSF,,LMC
3076,SEN,1218.00613555438,23.7782707214356,4.37789631,,66.451,2015,SSF,,LMC
3077,SEN,1266.43957151587,21.3373699188232,4.25606871,,66.724,2016,SSF,,LMC
3078,SEN,1356.80518449031,21.1016902923584,4.16359377,,67.059,2017,SSF,,LMC
3079,SEN,1452.55612562445,22.6592807769775,4.43182087,38.3,67.379,2018,SSF,,LMC
3080,SEN,1431.18128932159,16.6633796691894,4.49531031,,67.668,2019,SSF,,LMC
3081,SEN,1461.08720350553,19.3413906097412,5.15119171,,67.496,2020,SSF,,LMC
3082,SEN,1598.10676952274,18.0869598388672,4.44256258,36.2,66.868,2021,SSF,,LMC
3083,SEN,1574.0281059306,18.3727703094482,4.06358385,,67.788,2022,SSF,,LMC
3084,SEN,1698.03387300843,22.5471709472248,,,68.683,2023,SSF,,LMC
3085,SEN,1743.98888384359,,,,,2024,SSF,,LMC
3086,SGP,47236.683084953,18.5717296600342,3.1982615,,81.5414634146342,2010,EAS,,HIC
3087,SGP,53891.4570264372,28.8618392944336,3.1539185,,81.7439024390244,2011,EAS,,HIC
3088,SGP,55547.5553077786,31.3717498779297,3.32392788,,81.9951219512195,2012,EAS,,HIC
3089,SGP,56967.4257940383,28.8391494750977,3.68225336,,82.2463414634147,2013,EAS,,HIC
3090,SGP,57564.8023114977,20.4744008205012,3.87132597,,82.4951219512195,2014,EAS,,HIC
3091,SGP,55645.6068614606,17.6953756282711,4.18061399,,82.7439024390244,2015,EAS,,HIC
3092,SGP,57005.5887176547,17.5508480540502,4.35019255,,82.8463414634146,2016,EAS,,HIC
3093,SGP,61236.251270627,17.2535211267606,4.31881618,,83.0951219512195,2017,EAS,,HIC
3094,SGP,66881.6067035265,20.7195301055908,4.01883841,,83.2975609756098,2018,EAS,,HIC
3095,SGP,65952.0378959293,19.4742603302002,4.35299158,,83.5951219512195,2019,EAS,,HIC
3096,SGP,61410.0792630788,19.1947708129883,5.61608791,,83.5439024390244,2020,EAS,,HIC
3097,SGP,80056.1288247844,11.4717397689819,5.16690779,,83.0926829268293,2021,EAS,,HIC
3098,SGP,90299.0694637269,15.1349296569824,4.89702511,,82.8951219512195,2022,EAS,,HIC
3099,SGP,85412.230345235,14.0704202651978,,,82.8951219512195,2023,EAS,,HIC
3100,SGP,90674.066632628,12.8611152384608,,,,2024,EAS,,HIC
3101,SLB,1685.15499035363,33.1289596557617,4.66450787,,68.669,2010,EAS,,LMC
3102,SLB,1924.05277323978,,5.0260191,,68.824,2011,EAS,,LMC
3103,SLB,2066.25352289833,,4.87760258,37.1,68.961,2012,EAS,,LMC
3104,SLB,2161.39573596215,,4.58157206,,69.007,2013,EAS,,LMC
3105,SLB,2164.9442392168,,4.89056253,,68.984,2014,EAS,,LMC
3106,SLB,2045.47889485251,,4.44853306,,69.323,2015,EAS,,LMC
3107,SLB,2082.62989047871,,4.52952909,,69.501,2016,EAS,,LMC
3108,SLB,2143.57465243959,,4.16556406,,69.652,2017,EAS,,LMC
3109,SLB,2278.20633913383,,3.86440825,,69.806,2018,EAS,,LMC
3110,SLB,2223.66502559565,,4.43728065,,69.981,2019,EAS,,LMC
3111,SLB,2063.33101522108,30.49439159198,4.89478445,,69.258,2020,EAS,,LMC
3112,SLB,1996.86976779348,25.9968263610849,4.94758463,,68.89,2021,EAS,,LMC
3113,SLB,2005.4139933198,25.7816174582679,4.82369328,,70.409,2022,EAS,,LMC
3114,SLB,2076.10768772563,23.1996324568515,,,70.528,2023,EAS,,LMC
3115,SLB,2149.37957267304,25.2287848854372,,,,2024,EAS,,LMC
3116,SLE,685.039673490948,12.7999992370606,9.12688351,,51.927,2010,SSF,,LIC
3117,SLE,761.146365577281,12.4099998474121,10.76753807,34.0,52.594,2011,SSF,,LIC
3118,SLE,937.504428180231,14.1300001144409,8.94355106,,53.159,2012,SSF,,LIC
3119,SLE,1117.47183075115,15.1999998092651,11.59017754,,54.051,2013,SSF,,LIC
3120,SLE,1117.7586465721,15.0900001525879,19.69004631,,54.281,2014,SSF,,LIC
3121,SLE,964.575980888989,,19.65816307,,55.454,2015,SSF,,LIC
3122,SLE,844.416411175476,12.4700002670288,15.78850651,,56.937,2016,SSF,,LIC
3123,SLE,779.186007841728,19.8899993896484,9.3997612,,57.761,2017,SSF,,LIC
3124,SLE,845.914540460932,32.7299995422363,8.28987598,35.7,59.059,2018,SSF,,LIC
3125,SLE,844.049555179116,35.0099983215332,9.12992668,,59.593,2019,SSF,,LIC
3126,SLE,845.982914284565,34.2400016784668,9.32588673,,59.694,2020,SSF,,LIC
3127,SLE,886.192939104469,27.6399993896484,8.55334377,,60.26,2021,SSF,,LIC
3128,SLE,860.774590932595,25.2299995422363,7.94752312,,61.275,2022,SSF,,LIC
3129,SLE,757.848680560444,,,,61.786,2023,SSF,,LIC
3130,SLE,873.388575182318,19.9591899733007,,,,2024,SSF,,LIC
3131,SLV,3040.07300952878,15.8184099197388,8.90416241,43.5,70.909,2010,LCN,,UMC
3132,SLV,3330.60049486653,15.423680305481,8.87645435,42.3,71.192,2011,LCN,,UMC
3133,SLV,3497.91256915509,13.5578603744507,8.60625362,41.8,71.42,2012,LCN,,UMC
3134,SLV,3582.26694005169,13.3416004180908,9.05235958,43.4,71.225,2013,LCN,,UMC
3135,SLV,3666.01248913873,13.8507604598999,8.5989418,41.6,71.144,2014,LCN,,UMC
3136,SLV,3790.34089108162,14.4225101470947,8.75833225,40.6,70.952,2015,LCN,,UMC
3137,SLV,3901.34014965811,13.9301700592041,8.71456337,40.0,70.908,2016,LCN,,UMC
3138,SLV,4020.12671373919,13.2611303329468,8.42286873,38.0,71.007,2017,LCN,,UMC
3139,SLV,4183.54620971358,13.0620498657227,8.322752,38.6,71.384,2018,LCN,,UMC
3140,SLV,4320.11671534627,12.1919403076172,8.80846119,38.8,71.725,2019,LCN,,UMC
3141,SLV,3997.19279583709,11.194299697876,8.95105076,,70.244,2020,LCN,,UMC
3142,SLV,4642.60743101342,11.5080699920654,10.12668991,39.0,69.941,2021,LCN,,UMC
3143,SLV,5074.60210221806,11.4042797088623,9.84079742,38.8,71.969,2022,LCN,,UMC
3144,SLV,5365.44491399171,10.4416399002075,,39.8,72.099,2023,LCN,,UMC
3145,SLV,5579.65969165029,10.575590133667,,,,2024,LCN,,UMC
3146,SMR,56543.1898204098,10.7812900543213,6.20853519,,83.464,2010,ECS,,HIC
3147,SMR,55601.3929703047,10.64035987854,8.0707283,,83.713,2011,ECS,,HIC
3148,SMR,47945.8991734281,,8.98883724,,83.943,2012,ECS,,HIC
3149,SMR,50807.8289138024,,8.23800278,,84.175,2013,ECS,,HIC
3150,SMR,51260.4938347125,,8.30091763,,84.394,2014,ECS,,HIC
3151,SMR,43146.8240435428,,8.43315315,,84.596,2015,ECS,,HIC
3152,SMR,44359.4797662688,,8.4219532,,84.775,2016,ECS,,HIC
3153,SMR,45192.0279766943,13.179349899292,8.25972271,,84.933,2017,ECS,,HIC
3154,SMR,47950.6880557136,14.4863300323486,8.2778492,,85.095,2018,ECS,,HIC
3155,SMR,46627.0122356944,15.0599203109741,8.14801598,,85.257,2019,ECS,,HIC
3156,SMR,44426.6463400658,5.789347375,8.48147392,,82.65,2020,ECS,,HIC
3157,SMR,54168.9828262684,8.37981033325195,7.51272249,,83.539,2021,ECS,,HIC
3158,SMR,54264.570495898,13.3687896728516,7.40650225,,85.708,2022,ECS,,HIC
3159,SMR,,12.9897603988647,,,85.706,2023,ECS,,HIC
3160,SOM,219.202453852397,,,,48.9,2010,SSF,,LIC
3161,SOM,235.325945610434,,,,32.453,2011,SSF,,LIC
3162,SOM,350.261946720512,,,,49.138,2012,SSF,,LIC
3163,SOM,393.398703952979,,2.81839299,,54.016,2013,SSF,,LIC
3164,SOM,429.431656725102,,2.71561337,,54.442,2014,SSF,,LIC
3165,SOM,445.583080073396,1.4211317173113,2.84291959,,55.056,2015,SSF,,LIC
3166,SOM,460.928490585175,1.31484064005925,2.27533841,,55.283,2016,SSF,,LIC
3167,SOM,510.939952317726,2.22346186922926,2.4336102,,52.19,2017,SSF,,LIC
3168,SOM,509.525801898508,2.9617976771244,2.37169838,,54.767,2018,SSF,,LIC
3169,SOM,539.893931565407,4.28732288122103,2.19059515,,57.249,2019,SSF,,LIC
3170,SOM,518.184778494334,2.99771462084585,2.24750042,,57.095,2020,SSF,,LIC
3171,SOM,549.114742721701,3.65024449065422,2.56882048,,55.703,2021,SSF,,LIC
3172,SOM,573.128092472349,2.76215255439452,2.62183189,,53.931,2022,SSF,,LIC
3173,SOM,597.458854603043,3.59156698110598,,,58.816,2023,SSF,,LIC
3174,SOM,636.983477589273,6.95554759621263,,,,2024,SSF,,LIC
3175,SRB,5970.92660940072,,9.5273037,29.0,74.3365853658537,2010,ECS,,UMC
3176,SRB,7082.2861666075,10.1795701980591,9.11380386,,74.5365853658537,2011,ECS,,UMC
3177,SRB,6263.04086072815,,9.32820415,39.9,74.8365853658537,2012,ECS,,UMC
3178,SRB,7040.41812068781,,9.31232452,39.4,75.1853658536585,2013,ECS,,UMC
3179,SRB,6886.67809068704,,9.2459898,40.4,75.3365853658537,2014,ECS,,UMC
3180,SRB,5820.3215576888,,8.8132,40.5,75.2878048780488,2015,ECS,,UMC
3181,SRB,5982.37030126471,8.69299030303955,8.45890999,38.8,75.6878048780488,2016,ECS,,UMC
3182,SRB,6548.03653824187,9.25646018981934,8.22039318,36.1,75.5390243902439,2017,ECS,,UMC
3183,SRB,7559.86165747394,8.80428028106689,8.53168106,35.0,75.890243902439,2018,ECS,,UMC
3184,SRB,7755.632986437,8.60459995269775,8.66552734,34.5,75.9365853658537,2019,ECS,,UMC
3185,SRB,8098.70955668849,,8.70042229,35.0,74.4780487804878,2020,ECS,,UMC
3186,SRB,9680.52798074468,7.08668994903565,10.00950623,33.1,72.780487804878,2021,ECS,,UMC
3187,SRB,10022.9688543402,7.4496898651123,9.65742779,32.8,75.2365853658537,2022,ECS,,UMC
3188,SRB,12281.5058488303,8.38354015350342,,,76.2209756097561,2023,ECS,,UMC
3189,SRB,13523.7246826854,,,,,2024,ECS,,UMC
3205,SSD,1498.27034985194,,,,57.485,2010,SSF,,LIC
3206,SSD,1448.98435006408,3.95070004463196,,,57.674,2011,SSF,,LIC
3207,SSD,1109.26050083408,,,,58.241,2012,SSF,,LIC
3208,SSD,1650.18943353528,3.22801995277405,,,58.285,2013,SSF,,LIC
3209,SSD,1242.73450181032,4.13136005401611,,,45.625,2014,SSF,,LIC
3210,SSD,1080.14718624765,3.3249499797821,,,39.757,2015,SSF,,LIC
3211,SSD,,,,44.0,36.72,2016,SSF,,LIC
3212,SSD,,,15.957304,,35.351,2017,SSF,,LIC
3213,SSD,,,10.05650043,,51.905,2018,SSF,,LIC
3214,SSD,,,9.03741074,,58.129,2019,SSF,,LIC
3215,SSD,,,9.31798267,,57.648,2020,SSF,,LIC
3216,SSD,,,6.25598812,,57.047,2021,SSF,,LIC
3217,SSD,,,6.76125622,,57.203,2022,SSF,,LIC
3218,SSD,,,,,57.617,2023,SSF,,LIC
3249,STP,1045.20958234528,19.3274097442627,5.80827904,30.8,63.867,2010,SSF,,LMC
3250,STP,1219.80189089671,11.3804157822642,5.65160036,,64.122,2011,SSF,,LMC
3251,STP,1210.79264672325,13.7216196060181,7.07299662,,64.505,2012,SSF,,LMC
3252,STP,1382.5757842916,18.8296699523926,8.94060898,,64.93,2013,SSF,,LMC
3253,STP,1489.67633417608,12.3246698379517,7.91452122,,65.478,2014,SSF,,LMC
3254,STP,1298.10946596396,11.2973403930664,6.53226852,,66.023,2015,SSF,,LMC
3255,STP,1434.87018050521,15.9666795730591,7.60211611,,66.563,2016,SSF,,LMC
3256,STP,1555.79477812888,18.3999996185303,7.46631384,40.7,67.074,2017,SSF,,LMC
3257,STP,1825.59971753966,20.1165409088135,5.91960287,,67.602,2018,SSF,,LMC
3258,STP,1935.2931816596,17.5924450901,5.48078823,,68.043,2019,SSF,,LMC
3259,STP,2167.22001796925,16.1259357979116,7.32044411,,67.979,2020,SSF,,LMC
3260,STP,2362.58827248102,16.5841912023207,7.85889721,,68.026,2021,SSF,,LMC
3261,STP,2389.73729784737,17.086328518452,7.46419811,,69.237,2022,SSF,,LMC
3262,STP,2940.93352926715,18.3450062516556,,,69.718,2023,SSF,,LMC
3263,STP,3244.82899741459,18.0866969516388,,,,2024,SSF,,LMC
3264,SUR,7943.60482816915,,4.6978569,,69.626,2010,LCN,,UMC
3265,SUR,7949.88867218383,,4.40932178,,69.82,2011,LCN,,UMC
3266,SUR,8851.24050668908,,4.28435707,,69.957,2012,LCN,,UMC
3267,SUR,9043.19281529222,,4.48738098,,70.11,2013,LCN,,UMC
3268,SUR,9108.18905406764,,4.52127838,,70.33,2014,LCN,,UMC
3269,SUR,8813.61705392067,11.3765989907288,5.80808163,,70.567,2015,LCN,,UMC
3270,SUR,5644.2061057532,16.0754186091418,5.99283743,,70.979,2016,LCN,,UMC
3271,SUR,6049.52128553675,17.3235780033042,5.32285929,,71.247,2017,LCN,,UMC
3272,SUR,6665.74180472239,14.7241725175527,6.68946934,,71.468,2018,LCN,,UMC
3273,SUR,6629.66775248603,15.2769886363636,8.52921391,,71.773,2019,LCN,,UMC
3274,SUR,4755.39221710693,13.9423454559736,6.67584229,,72.321,2020,LCN,,UMC
3275,SUR,5029.84838543953,11.7829457364341,5.46009398,,68.943,2021,LCN,,UMC
3276,SUR,6084.43876736445,10.9554367201426,5.91760969,39.2,73.254,2022,LCN,,UMC
3277,SUR,5494.07409425517,7.53629215182217,,,73.631,2023,LCN,,UMC
3278,SUR,7430.70219176443,8.5530042989969,,,,2024,LCN,,UMC
3279,SVK,16899.448680529,9.59832000732422,7.66638851,27.3,75.1121951219512,2010,ECS,,HIC
3280,SVK,18469.4354316836,9.42658042907715,7.29859495,26.5,75.9585365853659,2011,ECS,,HIC
3281,SVK,17516.9691054078,9.38741970062256,7.53581381,26.1,76.109756097561,2012,ECS,,HIC
3282,SVK,18312.7805149823,9.57987022399902,7.49518156,28.1,76.4121951219512,2013,ECS,,HIC
3283,SVK,18770.9289896545,9.74608039855957,6.88411617,26.1,76.8121951219512,2014,ECS,,HIC
3284,SVK,16442.0760860018,10.0485095977783,6.76215172,26.5,76.5634146341463,2015,ECS,,HIC
3285,SVK,16636.0769133073,9.16841983795166,7.09177732,25.2,77.1658536585366,2016,ECS,,HIC
3286,SVK,17645.5298716761,9.95633029937744,6.75699091,23.2,77.1658536585366,2017,ECS,,HIC
3287,SVK,19573.3717031314,9.96457004547119,6.66639853,25.0,77.2658536585366,2018,ECS,,HIC
3288,SVK,19406.0589683582,10.54541015625,6.91964769,23.2,77.6658536585366,2019,ECS,,HIC
3289,SVK,19735.4858280801,10.6499395370483,7.12650204,24.2,76.8658536585366,2020,ECS,,HIC
3290,SVK,22132.4483028948,10.5785703659058,7.75624657,24.1,74.6146341463415,2021,ECS,,HIC
3291,SVK,21334.6011006572,11.0230302810669,7.73064041,24.1,76.9658536585366,2022,ECS,,HIC
3292,SVK,24673.5482979144,,,23.8,78.0170731707317,2023,ECS,,HIC
3293,SVK,26147.9028430133,,,,,2024,ECS,,HIC
3294,SVN,23329.8417691156,11.0278196334839,8.56503296,24.9,79.4219512195122,2010,ECS,,HIC
3295,SVN,24940.6284841605,10.8593997955322,8.53639603,24.9,79.9707317073171,2011,ECS,,HIC
3296,SVN,22442.1417859955,11.3390598297119,8.71509933,25.6,80.1243902439024,2012,ECS,,HIC
3297,SVN,23236.9655321695,9.47187042236328,8.74028301,26.2,80.3219512195122,2013,ECS,,HIC
3298,SVN,24013.0682060959,10.5688896179199,8.50197601,25.7,81.0780487804878,2014,ECS,,HIC
3299,SVN,20697.2748530619,10.0119800567627,8.49823952,25.4,80.7756097560976,2015,ECS,,HIC
3300,SVN,21447.8377796036,10.3266496658325,8.47801018,24.8,81.1756097560976,2016,ECS,,HIC
3301,SVN,23303.077705959,10.8128595352173,8.18480873,24.2,81.0292682926829,2017,ECS,,HIC
3302,SVN,25888.0481065655,11.3020401000977,8.27693176,24.6,81.3780487804878,2018,ECS,,HIC
3303,SVN,25814.1687167572,11.2711896896362,8.49057198,24.4,81.5292682926829,2019,ECS,,HIC
3304,SVN,25392.0651093612,10.4621200561523,9.42807865,24.0,80.5317073170732,2020,ECS,,HIC
3305,SVN,29187.369382785,10.8063201904297,9.48055363,24.3,80.6756097560976,2021,ECS,,HIC
3306,SVN,28373.8382265999,11.0809497833252,9.60507679,24.3,81.2829268292683,2022,ECS,,HIC
3307,SVN,32610.110922729,,9.41330814,24.7,81.9780487804878,2023,ECS,,HIC
3308,SVN,34089.3527652778,,,,,2024,ECS,,HIC
3309,SWE,52542.8274141037,13.193790435791,8.31963825,27.7,81.4512195121951,2010,ECS,,HIC
3310,SWE,60379.7748160321,13.0481300354004,10.41646671,27.6,81.8024390243903,2011,ECS,,HIC
3311,SWE,57749.8251328664,15.0750799179077,10.7351532,27.6,81.7048780487805,2012,ECS,,HIC
3312,SWE,60844.2767113975,14.8873195648193,10.90491486,28.8,81.9560975609756,2013,ECS,,HIC
3313,SWE,59583.7140001673,15.0450096130371,10.9479475,28.4,82.2536585365854,2014,ECS,,HIC
3314,SWE,51197.9529341175,15.186710357666,10.80418396,29.2,82.2048780487805,2015,ECS,,HIC
3315,SWE,51820.3972482676,15.4641704559326,10.85240364,29.6,82.3073170731707,2016,ECS,,HIC
3316,SWE,53300.8587281785,15.5369501113892,10.78509998,28.8,82.409756097561,2017,ECS,,HIC
3317,SWE,54181.9069780904,15.5150499343872,10.94106293,30.0,82.5585365853659,2018,ECS,,HIC
3318,SWE,51773.0464558993,15.7452297210693,10.83224297,29.3,83.109756097561,2019,ECS,,HIC
3319,SWE,52653.7565934247,15.3117399215698,11.33296967,28.9,82.3560975609756,2020,ECS,,HIC
3320,SWE,61174.9680215622,15.549150466919,11.10180569,29.8,83.0560975609756,2021,ECS,,HIC
3321,SWE,55296.9371472535,15.2760496139526,10.49857044,31.6,83.0585365853659,2022,ECS,,HIC
3322,SWE,55567.0890080496,,10.88682365,29.3,83.309756097561,2023,ECS,,HIC
3323,SWE,57723.2345031532,,,,,2024,ECS,,HIC
3324,SWZ,3992.95199562618,18.2830295562744,8.5912571,,48.331,2010,SSF,,LMC
3325,SWZ,4312.34243414155,22.3339290618896,8.46997261,,49.057,2011,SSF,,LMC
3326,SWZ,4347.99569336631,21.4377595434245,7.82047606,,50.714,2012,SSF,,LMC
3327,SWZ,3951.12008139006,17.2339964069829,7.45703411,,52.11,2013,SSF,,LMC
3328,SWZ,3771.90796458406,24.7954406738281,7.25596571,,53.491,2014,SSF,,LMC
3329,SWZ,3420.75357067279,16.4153878428853,7.05855274,,54.941,2015,SSF,,LMC
3330,SWZ,3239.80707501414,16.5549111270287,6.82044792,54.6,56.228,2016,SSF,,LMC
3331,SWZ,3853.99147918102,18.6662750914785,6.98103714,,57.574,2017,SSF,,LMC
3332,SWZ,3973.46344933667,17.2210118266549,7.31937742,,58.707,2018,SSF,,LMC
3333,SWZ,3913.12643969301,18.5068975878254,8.40033817,,59.85,2019,SSF,,LMC
3334,SWZ,3454.784217446,15.8905396021243,7.07603502,,59.862,2020,SSF,,LMC
3335,SWZ,3966.29863253832,15.340870018605,7.38329172,,58.228,2021,SSF,,LMC
3336,SWZ,3889.65276959161,16.620931006141,7.2226615,,63.028,2022,SSF,,LMC
3337,SWZ,3741.69010745416,16.9363883121326,,,64.123,2023,SSF,,LMC
3338,SWZ,3936.10969242371,19.3541960760225,,,,2024,SSF,,LMC
3339,SXM,26403.8143692163,,,,74.821,2010,LCN,,HIC
3340,SXM,27317.5178881974,,,,74.868,2011,LCN,,HIC
3341,SXM,28149.0997855041,,,,75.125,2012,LCN,,HIC
3342,SXM,28529.7324687053,,,,75.391,2013,LCN,,HIC
3343,SXM,37134.912423099,,,,75.735,2014,LCN,,HIC
3344,SXM,37839.6283815163,,,,75.899,2015,LCN,,HIC
3345,SXM,37308.6147795736,,,,75.952,2016,LCN,,HIC
3346,SXM,34701.3058494468,,,,75.455,2017,LCN,,HIC
3347,SXM,31708.3110124742,,,,75.693,2018,LCN,,HIC
3348,SXM,34861.469528968,,,,75.68,2019,LCN,,HIC
3349,SXM,30150.8998380477,,,,75.002,2020,LCN,,HIC
3350,SXM,32548.4366854902,,,,74.505,2021,LCN,,HIC
3351,SXM,36476.6300833859,22.6110363391655,,,76.18,2022,LCN,,HIC
3352,SXM,38077.5444869761,23.0442692540934,,,76.371,2023,LCN,,HIC
3353,SXM,40027.9175992113,,,,,2024,LCN,,HIC
3354,SYC,10934.79494629,,5.35168219,,73.1975609756098,2010,SSF,,HIC
3355,SYC,12110.0937461973,10.3683004379272,5.33887625,,72.7243902439024,2011,SSF,,HIC
3356,SYC,12337.1554669388,6.77966976165771,6.26212692,,74.2756097560976,2012,SSF,,HIC
3357,SYC,14821.2921476077,9.53662967681885,4.97011757,46.8,73.119512195122,2013,SSF,,HIC
3358,SYC,15188.1902175113,11.8409996032715,4.76223993,,73.2292682926829,2014,SSF,,HIC
3359,SYC,15333.1051727105,15.5924196243286,4.30914021,,74.2951219512195,2015,SSF,,HIC
3360,SYC,16566.9946042294,11.6648302078247,4.71349716,,74.309756097561,2016,SSF,,HIC
3361,SYC,17480.3651911372,10.2598304003339,4.47661018,,74.3,2017,SSF,,HIC
3362,SYC,18440.2340460932,10.5146202166016,4.56915951,32.1,72.8414634146341,2018,SSF,,HIC
3363,SYC,19141.5118743615,11.130556515303,4.35729456,,74.0463414634146,2019,SSF,,HIC
3364,SYC,14041.4754074575,9.16800507042633,6.03121805,,77.2365853658537,2020,SSF,,HIC
3365,SYC,14982.9111487767,10.4837460475179,5.20266438,,73.3975609756097,2021,SSF,,HIC
3366,SYC,16836.6721895387,10.6487628679669,4.2375164,,73.7024390243903,2022,SSF,,HIC
3367,SYC,18262.7115849287,12.7399803021294,,,74.9585365853659,2023,SSF,,HIC
3368,SYC,17858.8226383978,13.1419580972917,,,,2024,SSF,,HIC
3369,SYR,2730.61477118949,,3.22704148,,73.542,2010,MEA,,LIC
3370,SYR,2952.14349372257,,2.52865362,,72.259,2011,MEA,,LIC
3371,SYR,1897.66115018696,,3.0471952,,66.206,2012,MEA,,LIC
3372,SYR,985.892669227054,,3.55862904,,65.146,2013,MEA,,LIC
3373,SYR,1060.59105886854,,4.01812267,,65.492,2014,MEA,,LIC
3374,SYR,847.731631942565,,3.47905326,,63.265,2015,MEA,,LIC
3375,SYR,656.3490586313,,3.73849273,,65.19,2016,MEA,,LIC
3376,SYR,851.502005254153,,3.81525493,,65.651,2017,MEA,,LIC
3377,SYR,1098.0668642357,,3.86612964,,67.371,2018,MEA,,LIC
3378,SYR,1109.53926036049,,3.94000149,,70.97,2019,MEA,,LIC
3379,SYR,572.355289831901,,3.71555972,,71.944,2020,MEA,,LIC
3380,SYR,663.614245706815,,4.70613527,,72.418,2021,MEA,,LIC
3381,SYR,1051.67149587463,,4.15098715,26.6,72.79,2022,MEA,,LIC
3382,SYR,847.372723418531,,,,72.12,2023,MEA,,LIC
3383,TCA,23093.8498268267,,,,76.784,2010,LCN,,HIC
3384,TCA,23626.726317837,11.7038730913976,,,76.87,2011,LCN,,HIC
3385,TCA,22633.9527500233,11.6208933425061,,,76.969,2012,LCN,,HIC
3386,TCA,22412.2069354887,12.2492348545243,,,77.1,2013,LCN,,HIC
3387,TCA,24014.2653352354,11.8090185781029,,,77.212,2014,LCN,,HIC
3388,TCA,25736.101625461,14.1916999816894,,,77.321,2015,LCN,,HIC
3389,TCA,26946.4178520162,13.1762965443946,,,77.437,2016,LCN,,HIC
3390,TCA,25614.8372710646,11.0337485368617,,,77.505,2017,LCN,,HIC
3391,TCA,31625.616593277,11.9410200119019,,,77.596,2018,LCN,,HIC
3392,TCA,31780.5217068989,9.61544036865234,,,77.691,2019,LCN,,HIC
3393,TCA,20690.9160546118,10.8222127704495,,,77.499,2020,LCN,,HIC
3394,TCA,27329.2885087196,11.2383499145508,,,77.234,2021,LCN,,HIC
3395,TCA,31280.5418020808,11.8633003234863,,,77.918,2022,LCN,,HIC
3396,TCA,35470.2151608295,9.31734723273403,,,78.008,2023,LCN,,HIC
3397,TCA,37506.7798431288,10.7342526058546,,,,2024,LCN,,HIC
3398,TCD,1141.80069268412,8.1192798614502,3.04079008,,50.107,2010,SSF,,LIC
3399,TCD,1308.1421872538,10.0832595825195,2.93420601,43.3,50.426,2011,SSF,,LIC
3400,TCD,1354.34344701937,9.21240997314453,2.9589653,,50.765,2012,SSF,,LIC
3401,TCD,1304.88742971475,12.4614601135254,3.1230278,,51.051,2013,SSF,,LIC
3402,TCD,1278.78981422494,,3.28550839,,51.141,2014,SSF,,LIC
3403,TCD,993.990730610869,,3.41504669,,51.32,2015,SSF,,LIC
3404,TCD,861.831767630746,,3.60402751,,51.603,2016,SSF,,LIC
3405,TCD,854.46120040098,16.3627490997314,3.51023412,,51.875,2017,SSF,,LIC
3406,TCD,948.656629871231,,3.2893219,37.5,52.447,2018,SSF,,LIC
3407,TCD,893.336441643325,14.2137900389947,3.38253808,,52.993,2019,SSF,,LIC
3408,TCD,866.947814890409,11.6715060004173,4.4533143,,53.082,2020,SSF,,LIC
3409,TCD,946.358500208374,15.4477100372315,4.17851543,,53.136,2021,SSF,,LIC
3410,TCD,966.036468278568,16.7226097517041,4.52549791,37.4,54.528,2022,SSF,,LIC
3411,TCD,989.058528968588,16.4843534424325,,,55.069,2023,SSF,,LIC
3412,TCD,1016.08880662712,,,,,2024,SSF,,LIC
3443,TGO,704.987164181378,19.6157608032227,4.33284378,,57.227,2010,SSF,,LIC
3444,TGO,783.989380490906,16.9037895202637,4.38927078,46.0,57.612,2011,SSF,,LIC
3445,TGO,762.392047587088,17.6804294586182,4.64366484,,57.94,2012,SSF,,LIC
3446,TGO,826.543259457126,15.4976797103882,4.78670263,,58.345,2013,SSF,,LIC
3447,TGO,855.585284856656,15.63267993927,4.90473413,,58.766,2014,SSF,,LIC
3448,TGO,751.052405084336,16.2116394042969,6.21763563,43.0,59.22,2015,SSF,,LIC
3449,TGO,772.581787093976,15.9913101196289,6.55580902,,59.669,2016,SSF,,LIC
3450,TGO,792.765487219069,23.1400394439697,6.50210476,,60.135,2017,SSF,,LIC
3451,TGO,851.130806891807,21.7690906524658,6.16073656,42.5,60.601,2018,SSF,,LIC
3452,TGO,826.260654099894,19.2347839695385,5.91268635,,61.055,2019,SSF,,LIC
3453,TGO,853.578220263722,18.1434528739699,6.18928432,,61.123,2020,SSF,,LIC
3454,TGO,939.613373786407,17.4534236455191,5.6165967,37.9,61.328,2021,SSF,,LIC
3455,TGO,898.758154410712,14.4758197870089,6.04134083,,62.29,2022,SSF,,LIC
3456,TGO,985.697512629974,14.8236041330292,,,62.739,2023,SSF,,LIC
3457,TGO,1043.14092889765,11.6454351521044,,,,2024,SSF,,LIC
3458,THA,4973.86288823778,16.222620010376,3.39009809,39.4,75.012,2010,EAS,,UMC
3459,THA,5373.6232832898,22.6302394866943,3.56825495,37.5,75.302,2011,EAS,,UMC
