,economy,GDP per capita (current US$),"Government expenditure on education, total (% of government expenditure)",Current health expenditure (% of GDP),Gini index,"Life expectancy at birth, total (years)",year,region,ncomelvl,incomelvl
1990,LCN,9308.69617088017,16.7305045127869,8.05270770790965,,74.8318087892113,2017,,,
1991,LCN,9032.03848276062,16.5778503417969,7.92292985727274,,75.052717198381,2018,,,
1992,LCN,8830.22782156102,15.3643186512467,7.94062069306511,,75.2042598654921,2019,,,
1993,LCN,7445.29645309345,16.1958599090576,8.38374816425483,,73.188934023043,2020,,,
1994,LCN,8597.53194021339,15.9248799718974,8.23371799180171,,71.8141668022872,2021,,,
1995,LCN,9716.03266743823,16.3748707258125,7.90136984174411,,74.647198943632,2022,,,
1996,LCN,10838.827948659,13.9669579469216,,,75.6435293327332,2023,,,
1997,LCN,11044.6796556507,14.6498257845882,,,,2024,,,
1998,LDC,815.33186696013,16.1025848388672,4.0973128920958,,61.0408922197593,2010,,,
1999,LDC,908.84557481049,15.118330001831,3.99787589967947,,61.5004569048315,2011,,,
2000,LDC,929.489014391782,15.1424598693847,3.9171407982915,,62.2254392368731,2012,,,
2001,LDC,986.62795159005,15.3488397598266,4.09605161548073,,62.7233526127091,2013,,,
2002,LDC,1035.12745031121,14.7779650688171,4.0925855292518,,62.9592572959739,2014,,,
2003,LDC,970.916596442798,14.5677795410156,4.20106038220469,,63.3049002618176,2015,,,
2004,LDC,963.946548212228,14.8975048065185,4.12616034681086,,63.7237270680356,2016,,,
2005,LDC,1030.33002221326,15.115309715271,3.97193465411109,,64.0339755156235,2017,,,
2006,LDC,1072.37486063383,14.4909696578979,3.82317805543959,,64.6022757660127,2018,,,
2007,LDC,1104.18633151052,13.0128054328601,3.75795579426461,,64.9724534415541,2019,,,
2008,LDC,1088.70490856513,13.9523090034298,3.89338014156628,,64.8323585417323,2020,,,
2009,LDC,1161.529354921,14.3892081064549,3.98524780059738,,64.267342334044,2021,,,
2010,LDC,1273.78979194705,12.945092272981,3.86908075861082,,65.7631857632163,2022,,,
2011,LDC,1220.23843928653,13.7815063258163,,,66.5161002597788,2023,,,
2012,LDC,1258.9400116614,13.0193562709785,,,,2024,,,
2013,LIC,820.562915135461,16.3383646011353,5.00528739533081,,59.9256637801227,2010,,,
2014,LIC,868.530357388221,15.0819897651672,4.79976622784894,,59.8651146290921,2011,,,
2015,LIC,772.447998642062,14.3348999023438,4.92661160893973,,60.4345555796009,2012,,,
2016,LIC,767.544385372142,15.3488397598266,5.4556784951652,,60.8656156397362,2013,,,
2017,LIC,789.28453030719,14.7779650688171,5.54626717798659,,60.8378194343705,2014,,,
2018,LIC,736.645564029793,15.7097797393799,5.53510622621802,,60.9921347017928,2015,,,
2019,LIC,630.769855946827,14.2696499824523,5.75489531950565,,61.4016938292427,2016,,,
2020,LIC,635.47544942083,14.8927789969035,5.5883780884434,,61.5795083857409,2017,,,
2021,LIC,647.163397218355,16.0846600532532,5.26055058483896,,62.3399876414984,2018,,,
2022,LIC,654.940947912545,15.357029914856,5.24828447429705,,62.7974465200669,2019,,,
2023,LIC,607.964753680008,14.2760600158847,5.82017896388899,,62.8180995019214,2020,,,
2024,LIC,643.369305022958,15.5770293375858,5.78697302683995,,62.3799887227483,2021,,,
2025,LIC,723.504638939919,14.4758197870089,5.70982778826442,,63.4583102800447,2022,,,
2026,LIC,697.171191535478,,,,64.5178957936853,2023,,,
2027,LIC,746.934788844338,,,,,2024,,,
2057,LMC,1486.73323791504,16.0323505401611,3.76766410253365,,65.554398103155,2010,,,
2058,LMC,1631.11430442125,16.2078094482422,3.72202880699835,,65.9915065219331,2011,,,
2059,LMC,1695.30445478252,16.878735196451,3.76878516211655,,66.3602661185582,2012,,,
2060,LMC,1763.7890305701,17.3014767983741,3.9738298508567,,66.6966580151048,2013,,,
2061,LMC,1874.775473729,17.0546949068584,3.87458250767729,,67.0394397674063,2014,,,
2062,LMC,1843.92245982702,15.7044897079468,3.93936124255831,,67.3495071977304,2015,,,
2063,LMC,1892.70524039558,15.831259727478,3.89863013555118,,67.679193904199,2016,,,
2064,LMC,2019.49853982875,15.8612899780274,3.59641856827063,,67.9952915350318,2017,,,
2065,LMC,2078.75738872105,16.0908699035644,3.48004617017935,,68.2810033644819,2018,,,
2066,LMC,2153.95427108494,14.2921084679586,3.54548655156744,,68.5574256254118,2019,,,
2067,LMC,2058.43459982702,15.0051253828918,3.82557700475676,,68.040356336938,2020,,,
2068,LMC,2302.44736874388,14.8174866627149,3.96645501282719,,66.3662902978306,2021,,,
2069,LMC,2424.15054696003,14.2437918846171,3.89208323319219,,69.3010946755529,2022,,,
2070,LMC,2443.40827649123,13.3935943690574,,,69.5963746571515,2023,,,
2071,LMC,2517.63261211924,13.4080981163871,,,,2024,,,
2072,LMY,3390.74990282183,16.0323505401611,4.96933418262206,,68.9547877376437,2010,,,
2073,LMY,3939.15229373555,15.118330001831,4.9593865238874,,69.2434633728345,2011,,,
2074,LMY,4130.06444378513,15.8154697418213,5.00421496324174,,69.5823305784091,2012,,,
2075,LMY,4326.21492686569,15.4976797103882,5.09242095323145,,69.8690988867702,2013,,,
2076,LMY,4468.79749861455,15.8017382311737,5.12529660140898,,70.119687558713,2014,,,
2077,LMY,4282.04601624269,15.7009997367859,5.22505390292291,,70.367705276385,2015,,,
2078,LMY,4269.77006692862,15.4760303497315,5.24327869073161,,70.6061841961247,2016,,,
2079,LMY,4607.31736311311,15.6437196731567,5.24509607852903,,70.8082905151177,2017,,,
2080,LMY,4846.86334479652,15.6197370582865,5.19056041528478,,71.1345010717806,2018,,,
2081,LMY,4904.42291649615,14.2717185267026,5.24723489045115,,71.3698556147386,2019,,,
2082,LMY,4698.5175297673,15.086656092871,5.50648181410466,,70.7486800091755,2020,,,
2083,LMY,5485.92472057214,14.8710431551184,5.43628957876351,,69.6717843895896,2021,,,
2084,LMY,5702.28344160279,14.2361097335815,5.28070740290848,,71.6852818823469,2022,,,
2085,LMY,5819.84086254913,13.9669579469216,,,71.9740048771462,2023,,,
2086,LMY,5974.80452228263,14.1911997795105,,,,2024,,,
2102,LTE,6273.65791810552,14.0561399459839,5.22736296202139,,74.7108209347901,2010,,,
2103,LTE,7595.11474079685,13.1916146278382,5.15185809619855,,74.9999962879426,2011,,,
2104,LTE,8069.36106146732,14.1950103944991,5.18692795498118,,75.2994149155161,2012,,,
2105,LTE,8639.80228437874,14.3704700469971,5.29891850868094,,75.5791334287754,2013,,,
2106,LTE,8917.94695533798,13.9723701477051,5.39244644317202,,75.8241028179947,2014,,,
2107,LTE,8325.54664463079,13.5471096038818,5.45417976345946,,76.0763839787839,2015,,,
2108,LTE,8290.74162992553,13.596960067749,5.53887738948853,,76.293092854666,2016,,,
2109,LTE,9131.37216704566,13.3671703338623,5.63730695685838,,76.4176788737102,2017,,,
2110,LTE,9959.6655103541,13.2388801574707,5.61712622605218,,76.7784257230861,2018,,,
2111,LTE,10112.2012892771,13.5306997299194,5.77394271988581,,76.9982668440355,2019,,,
2112,LTE,9869.54019951006,12.4690258275955,6.12303976552995,,76.6937147799405,2020,,,
2113,LTE,11755.4245358535,12.7598566308244,5.91048493178983,,76.306088329774,2021,,,
2114,LTE,12280.1075352976,13.1007251739502,5.82776755014006,,76.9545802485126,2022,,,
2115,LTE,12422.7253981593,14.1005201339722,,,77.130120543495,2023,,,
2116,LTE,12843.3344406811,,,,,2024,,,
2265,MEA,4858.24316666732,,4.43390646215421,,69.2105446964534,2010,,,
2266,MEA,5718.86907861057,,4.33315505253459,,69.3940300698411,2011,,,
2267,MEA,6035.56581008106,12.307939529419,4.38107540020409,,69.4551250054337,2012,,,
2268,MEA,5852.49197095773,,4.44799928409948,,69.7083402537461,2013,,,
2269,MEA,5794.32810284726,,4.80304275824784,,69.9898830097692,2014,,,
2270,MEA,5108.83117786409,,5.27362664734617,,70.1511049169228,2015,,,
2271,MEA,5080.74067722357,15.159589767456,5.58848769475843,,70.4289278068118,2016,,,
2272,MEA,5232.29631554928,15.2072200775147,5.51634938597492,,70.7097575308251,2017,,,
2273,MEA,5509.55913785523,12.1924793986342,5.24782297038862,,70.9403213532696,2018,,,
2274,MEA,5371.48987165166,13.0579996109009,5.1967057199658,,71.2438695042576,2019,,,
2275,MEA,4707.81986084887,12.7982301712036,5.79883576129704,,69.9110789555644,2020,,,
2276,MEA,5575.27298626728,,5.51406133568945,,69.7113193479505,2021,,,
2277,MEA,6383.39839256713,13.101506524289,4.77770057338766,,71.6918319737772,2022,,,
2278,MEA,6063.05247657864,,,,72.0839412410497,2023,,,
2279,MEA,6180.85878446824,,,,,2024,,,
2310,MIC,3607.26997781882,15.9192847916518,4.96871630280936,,69.7116856504068,2010,,,
2311,MIC,4201.46234199476,15.1585597991943,4.96192467577341,,70.0417625323479,2011,,,
2312,MIC,4420.32330991182,16.2496795654297,5.00526370588878,,70.3719580017028,2012,,,
2313,MIC,4637.49468742645,16.519653190418,5.08774383840437,,70.6558539715979,2013,,,
2314,MIC,4794.47609466369,16.2275104522705,5.11974388067135,,70.9403712992755,2014,,,
2315,MIC,4599.80845420887,15.6922197341919,5.22101967538776,,71.2072642315496,2015,,,
2316,MIC,4600.22936847744,15.6925601959228,5.23735171318806,,71.4424241214902,2016,,,
2317,MIC,4973.53707967724,15.68577003479,5.24132788094364,,71.6599756723334,2017,,,
2318,MIC,5240.73875711968,15.5829000473022,5.18980364299016,,71.9601326916177,2018,,,
2319,MIC,5310.45350032975,14.2023209151412,5.24722414101455,,72.1896324078539,2019,,,
2320,MIC,5096.7359040376,15.431959375,5.5033139127362,,71.5214553857761,2020,,,
2321,MIC,5966.0001578766,14.7332550874403,5.43298571451409,,70.3957107787488,2021,,,
2322,MIC,6205.5459977675,14.1957921032026,5.27623676497642,,72.5175506717212,2022,,,
2323,MIC,6347.75391928371,13.6350305051876,,,72.7431938727471,2023,,,
2324,MIC,6524.2573581605,14.0108980633147,,,,2024,,,
2385,MNA,2816.19347268048,17.0771293640137,4.84089968081611,,68.4912505131132,2010,,,
2386,MNA,3232.55085445125,,4.83193379956656,,68.6624095113408,2011,,,
2387,MNA,3412.57302470239,13.930283386597,4.87607756290106,,68.6913310388784,2012,,,
2388,MNA,3148.3641242062,,4.75727320978852,,68.9136300385634,2013,,,
2389,MNA,3073.79994256308,,5.03982781010531,,69.1715558421355,2014,,,
2390,MNA,2802.63134980934,14.6359174850601,5.3744314967733,,69.2873263613117,2015,,,
2391,MNA,2832.83052598,15.6353169589452,5.68857426475213,,69.5328376363007,2016,,,
2392,MNA,2827.77247042523,15.6525497436523,5.62709939003483,,69.8141316373328,2017,,,
2393,MNA,2789.82637461637,,5.39176326306892,,70.0733668958653,2018,,,
2394,MNA,2674.37046083008,,5.05956814371892,,70.417484585256,2019,,,
2395,MNA,2381.42542469934,,5.06689821689,,69.0506342866219,2020,,,
2396,MNA,2719.53126773593,,5.06053293001311,,68.9280214782653,2021,,,
2397,MNA,2975.95566292741,,4.66238097726895,,71.0055315443397,2022,,,
2398,MNA,2797.40730719316,,,,71.2758849884582,2023,,,
2399,MNA,2903.59793979158,,,,,2024,,,
2519,NAC,48545.7943594729,12.3359603881836,15.6641585013682,,78.8169547045614,2010,,,
2520,NAC,50251.9927293556,12.2191400527954,15.5490384335188,,78.9234323511493,2011,,,
2521,NAC,51812.8857334456,,15.5560257154204,,79.0322253270364,2012,,,
2522,NAC,53240.4042117038,11.2129096984863,15.4392975869478,,79.0411295925554,2013,,,
2523,NAC,54742.8320426801,12.1208801269531,15.6445369088211,,79.135655352291,2014,,,
2524,NAC,55534.4570291574,12.9491348266601,16.0336500694088,,79.0036254654542,2015,,,
2525,NAC,56416.7850235092,12.6030550003052,16.3605276849869,,78.8800103845064,2016,,,
2526,NAC,58555.8897810427,13.0231199264527,16.3016397152987,,78.8688036246685,2017,,,
2527,NAC,61228.195827322,12.6161403656006,16.1780628699867,,78.9607960728398,2018,,,
2528,NAC,63306.7999807977,12.5053148269653,16.2416960315919,,79.1334134419141,2019,,,
2529,NAC,62262.642409838,12.0980548858643,18.3966978308261,,77.4498099795241,2020,,,
2530,NAC,69412.9137512303,10.1891598701477,17.1061221251478,,76.8657678890549,2021,,,
2531,NAC,75613.4507146586,10.6535596847534,16.0873935052985,,77.8327679594239,2022,,,
2532,NAC,79326.9076599571,,,,78.7328213732191,2023,,,
2533,NAC,82406.4788664869,,,,,2024,,,
2683,OED,35109.1537425529,11.948920249939,11.5421740552683,,79.0473008520596,2010,,,
2684,OED,37574.5601858864,12.2777452468872,11.5824784970224,,79.2685938676768,2011,,,
2685,OED,37293.6070680492,11.8632898330688,11.7159651642302,,79.4298859829549,2012,,,
2686,OED,37604.1010576836,12.5301504135132,11.7184672621635,,79.6249276178205,2013,,,
2687,OED,38158.0062149102,12.392560005188,11.8728218399122,,79.8766518985509,2014,,,
2688,OED,35772.5321374449,12.7799501419068,12.2388639455971,,79.761947694534,2015,,,
2689,OED,36235.9988250637,12.9944200515747,12.4023651545069,,79.8914226918914,2016,,,
2690,OED,37617.8631046886,12.1506299972534,12.3563902352114,,79.931058371801,2017,,,
2691,OED,39539.1861151287,12.1327252388001,12.317361471488,,80.0281711116686,2018,,,
2692,OED,39718.0136147565,12.0098304748535,12.5170969953795,,80.2450777215729,2019,,,
2693,OED,38704.9773091343,11.7799196243286,13.9548021437434,,78.958047957323,2020,,,
2694,OED,43149.6072484462,11.5493998527527,13.3825455870966,,78.5886217634772,2021,,,
2695,OED,44046.426245598,11.3262901306152,12.8581997119343,,79.5215684599377,2022,,,
2696,OED,46672.5139916762,,,,80.1615573011432,2023,,,
2697,OED,48454.6975400673,,,,,2024,,,
2713,OSS,10129.0011242625,14.5731496810913,6.13813460214572,,69.566524844548,2010,,,
2714,OSS,11452.4197158894,13.846170425415,5.93266044586811,,69.9373436903887,2011,,,
2715,OSS,11066.661122606,13.4119548797607,5.93432119673987,,70.3920318149408,2012,,,
2716,OSS,11402.9692088116,14.7890100479126,6.1351630654255,,70.8040790092001,2013,,,
2717,OSS,11654.5163685277,12.3347997665405,6.31155978956079,,71.0998162246591,2014,,,
2718,OSS,10334.0987006005,13.7631549835205,6.53026808830539,,71.4795830574543,2015,,,
2719,OSS,10776.87092047,15.2990097999573,6.6594502751401,,71.7745690542754,2016,,,
2720,OSS,11912.4763555956,15.2365646362304,6.61573361466654,,72.1237658150048,2017,,,
2721,OSS,12980.3425379993,14.4741497039795,6.63280912415293,,72.4217850423792,2018,,,
2722,OSS,12871.1657622001,13.2011098861694,6.79197700800766,,72.6570116424877,2019,,,
2723,OSS,11728.9524519274,12.1634101867676,7.93783922265748,,72.5097097789427,2020,,,
2724,OSS,13671.456548983,12.3894596099853,8.09387882200355,,71.7699719301416,2021,,,
2725,OSS,14298.1028214028,14.3706150054932,7.59538348982629,,72.9049248661262,2022,,,
2726,OSS,15151.4664915358,,,,73.5646945094343,2023,,,
2727,OSS,15867.6733515992,14.1914196014404,,,,2024,,,
2832,PRE,1403.06256875661,16.5881004333496,3.86369696035986,,57.1219983597813,2010,,,
2833,PRE,1578.4982831648,15.0819897651672,3.72331540497137,,57.3118533177816,2011,,,
2834,PRE,1666.73415581542,14.8580098152161,3.60105703429644,,58.0153462397337,2012,,,
2835,PRE,1773.26342095396,15.1999998092651,3.74986820349002,,58.4503631169364,2013,,,
2836,PRE,1824.36490807362,15.3613400459289,3.72141912419832,,58.6086588197397,2014,,,
2837,PRE,1508.88772064734,15.9607095718384,3.99148242633029,,58.93626650033,2015,,,
2838,PRE,1307.18884005457,15.3471603393555,4.31076943120146,,59.2363562400827,2016,,,
2839,PRE,1327.75746285089,15.6735749244689,4.16032014694797,,59.5402350736624,2017,,,
2840,PRE,1439.93370870327,16.9870300292969,3.85700433189186,,60.2074724802348,2018,,,
2841,PRE,1476.62187329691,15.3244476590254,3.88660865732225,,60.5568008955552,2019,,,
2842,PRE,1320.70911111119,14.3935112556953,4.42106073375997,,60.5012070014439,2020,,,
2843,PRE,1412.70908920903,15.0479038536836,4.58624778178435,,60.2752505117259,2021,,,
2844,PRE,1577.71627123527,14.7336452370994,4.40453866350323,,61.3832880029503,2022,,,
2845,PRE,1416.33353040951,14.8236041330292,,,62.1636298902791,2023,,,
2846,PRE,1290.20000126508,,,,,2024,,,
2922,PSS,2903.69051166434,,5.47801541474722,,67.9059171883101,2010,,,
2923,PSS,3341.48832070497,,4.74596697076473,,68.0222810195532,2011,,,
2924,PSS,3494.91242432315,,4.92176851475455,,67.6660532253593,2012,,,
2925,PSS,3586.99115235794,,4.83189083160844,,68.0054625635404,2013,,,
2926,PSS,3847.92223002139,,4.82286076950276,,68.0376132124003,2014,,,
2927,PSS,3721.79465162999,,4.87321608633675,,68.1166096033138,2015,,,
2928,PSS,3853.8127301538,,4.79693155149397,,68.2856508563666,2016,,,
2929,PSS,4096.99353767088,,4.61764905781976,,68.5192875005129,2017,,,
2930,PSS,4245.78362603826,,5.13239240644297,,68.5825887890247,2018,,,
2931,PSS,4170.32120953703,,5.4208626839502,,68.6421578303985,2019,,,
2932,PSS,3666.08926363725,,6.21384084271434,,68.3568108792759,2020,,,
2933,PSS,3649.53388709298,,7.29417195704484,,67.4810209240703,2021,,,
2934,PSS,3888.62868011839,,5.69865043834882,,69.1004348993561,2022,,,
2935,PSS,4153.19706628517,,,,69.2745949035856,2023,,,
2936,PSS,4399.41105391407,,,,,2024,,,
2937,PST,39742.8120680719,11.7781295776367,11.8946006511909,,79.6785405516336,2010,,,
2938,PST,42571.9228706841,11.6148347854615,11.9623384635785,,79.9443824717696,2011,,,
2939,PST,42306.3882268814,12.0936851501464,12.1125501211492,,80.088710974095,2012,,,
2940,PST,42602.2415892635,12.0413799285888,12.1318353594715,,80.2734415662981,2013,,,
2941,PST,43284.9519696182,12.399640083313,12.3147909831819,,80.5390454613178,2014,,,
2942,PST,40767.6732069989,12.351619720459,12.7037937355728,,80.4400997313335,2015,,,
2943,PST,41511.1088722467,12.2832899093628,12.8489060470047,,80.6112411501517,2016,,,
2944,PST,43134.0864740614,12.1707401275635,12.8057562327802,,80.6650553844053,2017,,,
2945,PST,45528.3268108868,12.0133600234985,12.7522381022414,,80.7442826647034,2018,,,
2946,PST,45864.970468297,11.8796854019165,12.9551662626736,,80.9700933374947,2019,,,
2947,PST,44887.3835189149,11.8403196334839,14.4439450584228,,80.0659140743109,2020,,,
2948,PST,50022.0389228787,11.5493998527527,13.8579358206883,,79.7955815488505,2021,,,
2949,PST,51102.3562661077,11.9795498847961,13.3619145459507,,80.1978532076615,2022,,,
2950,PST,53961.341810452,,,,80.8228346378274,2023,,,
2951,PST,55865.7865373976,,,,,2024,,,
3026,SAS,1294.02742131622,11.8336801528931,3.30021024682314,,67.3525068406787,2010,,,
3027,SAS,1397.0068242448,15.1794400215149,3.22089990223588,,67.8108394834024,2011,,,
3028,SAS,1387.18205938261,14.8686199188232,3.28511295230873,,68.2629615309516,2012,,,
3029,SAS,1405.85695515339,14.0424604415894,3.65992309365281,,68.6853288301062,2013,,,
3030,SAS,1528.49038355087,14.5122409529269,3.53519781220857,,69.1208563538772,2014,,,
3031,SAS,1570.54142462917,13.8681614388569,3.51930676428738,,69.5110334122263,2015,,,
3032,SAS,1722.90703415144,16.7251300811768,3.42627632541311,,69.9184707063298,2016,,,
3033,SAS,1956.06707554186,15.8097696304321,2.92068297911061,,70.2904723380061,2017,,,
3034,SAS,1988.3663331799,14.1735206841959,2.8522568100232,,70.6523573971364,2018,,,
3035,SAS,2067.05975687637,12.1130298505003,2.92861102715442,,70.9975623145981,2019,,,
3036,SAS,1957.20343722686,15.0179139861907,3.26397792686911,,70.3622206982499,2020,,,
3037,SAS,2273.72055798689,13.5795920769684,3.2821181510924,,67.8215299767513,2021,,,
3038,SAS,2385.08341578414,12.4209847058498,3.26451802514628,,72.0115731308447,2022,,,
3039,SAS,2532.37560051691,13.0012248166938,,,72.3247648783903,2023,,,
3040,SAS,2691.64556264089,11.2647104167737,,,,2024,,,
3190,SSA,1772.02278164044,17.5796451568604,5.2117879078869,,56.8122732906384,2010,,,
3191,SSA,1940.73922734818,16.1235847473144,5.15265237145436,,57.1199263048404,2011,,,
3192,SSA,1951.19290324587,16.4283199310303,4.98335203750741,,57.8637275594482,2012,,,
3193,SSA,2014.04142955922,16.1830902099609,4.9785967969933,,58.3281102187957,2013,,,
3194,SSA,2035.87326175074,17.4073095441863,4.78560670256909,,58.5396963590643,2014,,,
3195,SSA,1747.88416619556,16.8445100784301,5.03579539354746,,58.9244569362249,2015,,,
3196,SSA,1536.05359120559,15.831259727478,5.11546963597073,,59.3199433875513,2016,,,
3197,SSA,1630.62595897119,16.4485397338867,5.09682716958533,,59.6367115940116,2017,,,
3198,SSA,1708.80108637029,17.2933692932129,4.7757092497546,,60.2582610385453,2018,,,
3199,SSA,1705.21463047615,16.0102047920227,4.76522980559181,,60.6065912895076,2019,,,
3200,SSA,1544.4411207735,15.6566553846421,5.14779123579897,,60.6222294256854,2020,,,
3201,SSA,1700.42199943914,15.3551631854332,5.32770890491954,,60.1774746494858,2021,,,
3202,SSA,1772.65535427221,14.9914706871899,5.2202508707307,,61.2833535992957,2022,,,
3203,SSA,1614.13902501696,14.9241221081711,,,62.0654798813283,2023,,,
3204,SSA,1506.22853698028,15.3772099653715,,,,2024,,,
3219,SSF,1627.0749666999,17.6112308502197,5.21718140406213,,57.1070604462138,2010,,,
3220,SSF,1779.85473126318,16.9037895202637,5.13927954550998,,57.4734418430734,2011,,,
3221,SSF,1800.18917356916,16.6535275637406,4.97275468231424,,58.2281190131813,2012,,,
3222,SSF,1860.15512086344,16.1913795471191,4.9544757417077,,58.7179604310977,2013,,,
3223,SSF,1886.52398812139,17.6112446845077,4.76318104536755,,58.9855723923094,2014,,,
3224,SSF,1635.04422604526,16.9629096984863,4.98801331717234,,59.398721466191,2015,,,
3225,SSF,1452.27420076776,15.9112849235534,5.04112464413143,,59.8121001978138,2016,,,
3226,SSF,1542.24464874276,16.534330368042,5.01528495099955,,60.1584015341066,2017,,,
3227,SSF,1612.7355316349,17.4074497222901,4.70597805906596,,60.7667275136709,2018,,,
3228,SSF,1617.66888069241,16.6633796691894,4.68527636645713,,61.1293218424873,2019,,,
3229,SSF,1480.47864226138,15.6666108638886,5.04436577902093,,61.1675270829902,2020,,,
3230,SSF,1621.10097013513,15.4014366113324,5.20576275196705,,60.7034363660672,2021,,,
3231,SSF,1696.43999286939,15.250486156436,5.07480351716063,,61.8571795894802,2022,,,
3232,SSF,1544.75911473464,15.024640083313,,,62.6029134885664,2023,,,
3233,SSF,1441.32038465812,15.6886049826857,,,,2024,,,
3234,SST,9773.34614588001,14.0658946037292,5.81123776502635,,69.6933118913694,2010,,,
3235,SST,10864.4855234231,13.5612750053406,5.61638911769305,,70.0014375655617,2011,,,
3236,SST,10805.9481933734,11.8632898330688,5.59355983221181,,70.2725959153837,2012,,,
3237,SST,11103.7133303959,13.6335401535034,5.76012184401816,,70.6156980246326,2013,,,
3238,SST,11381.9969283897,11.9269847869873,5.86856427655695,,70.8536154373809,2014,,,
3239,SST,10408.6618377241,12.8675603866577,6.09743366496784,,71.1242805019157,2015,,,
3240,SST,10444.2724484059,15.159589767456,6.32904773441199,,71.3759850327933,2016,,,
3241,SST,11271.7930201063,14.8294095993042,6.35885540612451,,71.6556194082548,2017,,,
3242,SST,12009.7862050813,13.8565149307251,6.38847491024979,,71.8640735615265,2018,,,
3243,SST,11958.5107041682,13.0133399963378,6.55857530125287,,72.0009607335469,2019,,,
3244,SST,10699.2911713647,12.1383652687073,7.60723148624133,,71.8255552822673,2020,,,
3245,SST,12369.0639776112,12.1555247306823,7.66740724885444,,70.7756825891382,2021,,,
3246,SST,13598.1107991474,13.0291900634766,6.97269446236539,,72.3794678577605,2022,,,
3247,SST,14222.966048012,,,,72.9007197557042,2023,,,
3248,SST,15291.69576976,11.5279027588389,,,,2024,,,
3413,TEA,4104.80586778241,15.4668798446656,4.02280840480703,,73.8065980873172,2010,,,
3414,TEA,4970.50790233388,12.1508502960205,4.14430338497798,,74.0266932049917,2011,,,
3415,TEA,5497.15733943136,16.2488250732422,4.33974676016699,,74.2971126258118,2012,,,
3416,TEA,6020.72681041414,16.6078553199768,4.47144008112409,,74.5190033698096,2013,,,
3417,TEA,6446.13733465555,15.5159407407407,4.55842191187685,,74.7479822020749,2014,,,
3418,TEA,6664.48716537469,15.0167530601057,4.7193646040799,,74.9777768374826,2015,,,
3419,TEA,6758.74015480622,13.0631103515625,4.75543505360665,,75.1832269955477,2016,,,
3420,TEA,7323.51023176133,12.0422779728419,4.820488543853,,75.2671640185859,2017,,,
3421,TEA,8136.36881824421,11.1683780140713,4.91942341840739,,75.6101241544348,2018,,,
3422,TEA,8379.40686898285,10.831620568327,5.06534114409972,,75.8042877234534,2019,,,
3423,TEA,8485.42025780464,10.8654965415838,5.35338234770251,,75.7338497054699,2020,,,
3424,TEA,10086.4785164265,10.4279029674629,5.26160554561104,,75.3009806060199,2021,,,
3425,TEA,10220.360503609,11.6742808441972,5.15471141855297,,75.9610347461336,2022,,,
3426,TEA,10239.674334039,11.9599823394206,,,75.9085643603807,2023,,,
3427,TEA,10513.9755660123,12.1624603968,,,,2024,,,
3428,TEC,8268.157718639,11.4707746505737,5.35783819264233,,71.4358973425353,2010,,,
3429,TEC,10016.6162732559,11.3633499145508,5.06134295385013,,71.9266644042886,2011,,,
3430,TEC,10406.7915588105,12.5606350898743,5.11254634485827,,72.3341256741961,2012,,,
3431,TEC,10953.7259867092,12.1239099502563,5.17788413671325,,72.7951088424644,2013,,,
3432,TEC,10297.0853605718,12.406720161438,5.20985304506523,,73.0402237681207,2014,,,
3433,TEC,8004.56641973475,11.5371503829956,5.22770731157473,,73.3424651216518,2015,,,
3434,TEC,7653.97807124132,12.2832899093628,5.3401503689193,,73.6922376190485,2016,,,
3435,TEC,8560.70709859886,12.5580801963807,5.34595138188035,,74.134211186205,2017,,,
3436,TEC,8890.61596620106,12.5308599472046,5.35989560017933,,74.3004387516548,2018,,,
3437,TEC,9034.43209100317,13.1106300354004,5.5762762818063,,74.5939674450224,2019,,,
3438,TEC,8456.58174660206,11.803279876709,6.77371190582262,,73.1523738187621,2020,,,
3439,TEC,9987.98864443054,11.5247602462769,6.45749007322387,,72.1539007720004,2021,,,
3440,TEC,11410.4415323006,12.0857996940613,6.08316962254762,,74.1916033602425,2022,,,
3441,TEC,12106.9240912296,14.6913599967957,,,74.7300564025194,2023,,,
3442,TEC,13257.56545104,,,,,2024,,,
3503,TLA,9114.95264435886,16.1029396057129,7.17651522543735,,73.2840381673624,2010,,,
3504,TLA,10277.044381301,15.2931151390076,7.08156634031157,,73.8112572375492,2011,,,
3505,TLA,10277.5033533738,17.6779278193166,7.10714935532085,,74.0531427389642,2012,,,
3506,TLA,10420.2573335148,16.9059906005859,7.24677508763156,,74.2726524054357,2013,,,
3507,TLA,10506.5803083213,17.1788854598999,7.37388401667686,,74.4642031483392,2014,,,
3508,TLA,8616.95753415631,17.9547243118286,7.71392397702556,,74.6505904118153,2015,,,
3509,TLA,8301.80532535391,17.9393291473389,7.77229179740507,,74.5894794269073,2016,,,
3510,TLA,9163.64829375482,17.9492292404175,7.99391671547718,,74.7614101353626,2017,,,
3511,TLA,8875.74361403055,17.1521797180176,7.86841690783668,,74.9760978010797,2018,,,
3512,TLA,8654.9472124286,16.4606836262224,7.88279184821226,,75.1319711493442,2019,,,
3513,TLA,7240.29672376392,15.9272603988647,8.28411032814084,,73.0747493617473,2020,,,
3514,TLA,8382.42554035091,15.9950332108669,8.23664334209078,,71.7449274626405,2021,,,
3515,TLA,9482.77639942335,15.7813301086426,7.90302350490199,,74.5684293540859,2022,,,
3516,TLA,10593.1164302324,12.7298540573841,,,75.5699258379688,2023,,,
